Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,Shimmer_3B52_GSR_Skin_Conductance_CAL,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A13_CAL,time
2023/06/29 14:08:46,4.304347826,-5.989130435,3.47826087,3.116696589,-9.522441652,2.068222621,1,8.957128818,111.6429182,-21.26717557,70.38167939,-75.22137405,-0.06596701649,0.5037481259,0.1709145427,1421.245421,526
2023/06/29 14:08:46,3.815217391,-8.032608696,2.467391304,2.695391981,-9.785757032,1.273488929,1,8.992865439,111.199262,-38.16793893,135.0839695,-94.59541985,-0.06596701649,0.4542728636,0.1574212894,1567.032967,526
2023/06/29 14:08:46,3.652173913,-6.260869565,3.217391304,1.766606822,-10.21424297,1.050867744,1,8.977549744,111.3889679,-21.29770992,43.74045802,-74,-0.1064467766,0.4287856072,0.1034482759,1519.413919,526
2023/06/29 14:08:46,3.847826087,-6.402173913,3.880434783,2.20706164,-8.809096349,2.180730102,1,8.952023586,111.7065868,-5.419847328,7.267175573,18.6259542,-0.1259370315,0.4107946027,0.08095952024,1558.974359,526
2023/06/29 14:08:47,4.532608696,-6.065217391,4.27173913,2.226211849,-10.33632555,2.843806104,1,8.921392197,112.0901288,13.06870229,-93.60305344,87.32824427,-0.1004497751,0.4782608696,0.09595202399,1506.227106,527
2023/06/29 14:08:47,4.652173913,-5.684782609,4.032608696,2.812687014,-10.19509276,2.712148414,1,8.880550344,112.6056338,-1.404580153,-52.44274809,52.85496183,-0.03298350825,0.5427286357,0.1259370315,1564.835165,527
2023/06/29 14:08:47,5.47826087,-6,4.369565217,3.607420706,-9.091561939,2.40095751,1,8.839708491,113.1259024,-12.30534351,23.78625954,17.41984733,0.01649175412,0.5667166417,0.1514242879,1473.260073,527
2023/06/29 14:08:47,4.717391304,-9.27173913,3.804347826,3.030520646,-9.745062837,2.575703172,1,8.788656175,113.783038,-18.1221374,49.70992366,-56.70229008,-0.007496251874,0.5772113943,0.143928036,1523.809524,527
2023/06/29 14:08:47,4.27173913,-8.989130435,3.641304348,2.077797726,-9.804907241,1.704368642,1,8.732498628,114.5147618,-9.282442748,75.3129771,-99.20610687,-0.1139430285,0.5427286357,0.1124437781,1665.934066,527
2023/06/29 14:08:48,3.423913043,-6.576086957,2.923913043,1.280670257,-9.460203471,1.108318372,1,8.671235849,115.3238151,8.458015267,11.8778626,-42.30534351,-0.1889055472,0.4482758621,0.05397301349,1579.487179,528
2023/06/29 14:08:48,3.717391304,-6.510869565,3.532608696,1.807301017,-8.916816278,1.297426691,1,8.666130617,115.3917526,-0.320610687,-8.687022901,47.51145038,-0.1934032984,0.4497751124,0.05397301349,1416.849817,528
2023/06/29 14:08:48,4.456521739,-7,4.130434783,2.343506882,-9.926989826,2.118491921,1,8.681446312,115.1881799,15.38931298,-57.66412214,103.7709924,-0.1469265367,0.5232383808,0.07946026987,1454.212454,528
2023/06/29 14:08:48,5.413043478,-6.75,5.184782609,3.133453022,-10.60442849,3.269898265,1,8.732498628,114.5147618,9.633587786,-14,68.13740458,-0.04347826087,0.6086956522,0.107946027,1545.054945,528
2023/06/29 14:08:48,4.891304348,-6.032608696,4.130434783,3.631358468,-8.969479354,2.855774985,1,8.778445712,113.9153824,-15.80152672,45.54198473,-50.16793893,0.007496251874,0.6206896552,0.1124437781,1528.937729,528
2023/06/29 14:08:49,4.152173913,-7.576086957,2.47826087,2.94673848,-10.1208857,1.543985637,1,8.819287565,113.3878437,-35.2519084,134.1221374,-80.96183206,-0.07496251874,0.5892053973,0.09745127436,1548.717949,529
2023/06/29 14:08:49,3.847826087,-6.652173913,2.02173913,1.769000598,-10.70736086,0.1555954518,1,8.860129418,112.8651685,-11.95419847,75.9389313,-41.19083969,-0.131934033,0.5322338831,0.02248875562,1523.076923,529
2023/06/29 14:08:49,3.815217391,-6.336956522,2.934782609,2.027528426,-9.754637941,0.5194494315,1,8.926497428,112.0260223,-24.39694656,43.03816794,-9.389312977,-0.09895052474,0.5112443778,-0.03298350825,1530.40293,529
2023/06/29 14:08:49,4.543478261,-5.956521739,3.77173913,2.740873728,-8.981448235,2.219030521,1,9.003075902,111.07315,-15.11450382,50.15267176,45.86259542,-0.04647676162,0.5382308846,-0.03898050975,1562.637363,529
2023/06/29 14:08:49,5.130434783,-6.489130435,3.97826087,3.542788749,-9.780969479,2.252543387,1,9.084759607,110.0744591,-7.282442748,56.88549618,-4.778625954,0.04347826087,0.5727136432,-0.07646176912,1540.659341,529
2023/06/29 14:08:50,4.760869565,-7.52173913,4.391304348,3.04727708,-10.05864752,2.460801915,1,9.130706692,109.5205479,-22.03053435,66.67175573,-90.73282443,0.08545727136,0.5652173913,-0.07196401799,1544.322344,530
2023/06/29 14:08:50,4.945652174,-6.054347826,4.456521739,3.023339318,-9.371633752,3.224416517,1,9.135811923,109.4593462,-13.23664122,53.34351145,-74.18320611,0.06896551724,0.5712143928,-0.06746626687,1486.446886,530
2023/06/29 14:08:50,5.173913043,-4.923913043,4.608695652,3.222022741,-8.019150209,2.848593656,1,9.110285765,109.7660409,-26.76335878,46.73282443,-29.3740458,0.07046476762,0.5532233883,-0.06446776612,1430.03663,530
2023/06/29 14:08:50,5.836956522,-8.054347826,5.22826087,3.439856373,-7.712746858,3.420706164,1,9.059233449,110.3846154,-24.01526718,31.89312977,33.02290076,0.09895052474,0.5922038981,-0.07046476762,1458.608059,530
2023/06/29 14:08:50,5.173913043,-6.086956522,4.445652174,3.183722322,-9.431478157,2.599640934,1,8.99797067,111.1361702,3.832061069,-9.374045802,48.87022901,0.1364317841,0.6116941529,-0.06446776612,1501.831502,530
2023/06/29 14:08:51,5.923913043,-6.47826087,4.076086957,3.439856373,-9.287851586,2.513464991,1,8.93160266,111.9619891,16.99236641,-7.404580153,43.02290076,0.1784107946,0.6176911544,-0.08395802099,1499.6337,531
2023/06/29 14:08:51,6.369565217,-5.836956522,4.119565217,4.68940754,-8.955116697,2.405745063,1,8.849918954,112.9953851,6.427480916,8.259541985,5.160305344,0.2128935532,0.5937031484,-0.1139430285,1511.355311,531
2023/06/29 14:08:51,5.565217391,-4.717391304,5.326086957,3.928186715,-10.49431478,2.104129264,1,8.773340481,113.9816701,-21.23664122,-29.41984733,-29.06870229,0.2173913043,0.5967016492,-0.11994003,1522.344322,531
