Shimmer_3B52_Timestamp_Shimmer_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,Shimmer_3B52_GSR_Skin_Conductance_CAL,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A12_CAL
811820.7397,2.02173913,10.79347826,1.804347826,0.1627767804,10.19988031,0.1532016756,3,0.005106005106,195847.8261,-0.7633587786,-2.045801527,-0.4427480916,-0.2488755622,0.7856071964,1.169415292,1481.318681
811825.6836,1.858695652,10.82608696,1.847826087,-0.2321962896,10.35068821,0.2226211849,3,0.005106005106,195847.8261,-1.022900763,-2.27480916,-0.7328244275,-0.2488755622,0.7856071964,1.169415292,1476.923077
811830.6274,1.641304348,10.84782609,1.97826087,-0.4691801317,10.2716936,0.3782166367,3,0.004662004662,214500,-1.022900763,-2.27480916,-0.6106870229,-0.2488755622,0.7826086957,1.169415292,1451.282051
811835.5713,1.739130435,10.79347826,1.945652174,-0.05745062837,10.171155,0.1603830042,3,0.004662004662,214500,-0.7786259542,-1.877862595,-0.6259541985,-0.2488755622,0.7826086957,1.169415292,1441.758242
811840.5151,1.891304348,10.82608696,1.880434783,-0.0933572711,10.32914423,0.2010771993,3,0.004662004662,214500,-0.9465648855,-2.122137405,-0.6106870229,-0.251874063,0.7916041979,1.166416792,1452.014652
811845.459,1.858695652,10.81521739,1.891304348,-0.2010771993,10.21184919,0.2226211849,3,0.004662004662,214500,-1.160305344,-1.648854962,-0.7022900763,-0.251874063,0.7916041979,1.166416792,1462.271062
811850.4028,1.739130435,10.85869565,1.913043478,-0.3375224417,10.40095751,0.3040095751,3,0.004662004662,214500,-1.053435115,-0.641221374,-0.9312977099,-0.2413793103,0.7796101949,1.166416792,1459.340659
811855.3467,1.717391304,10.85869565,1.934782609,-0.2513464991,10.32914423,0.3375224417,3,0.004662004662,214500,-1.297709924,-0.03053435115,-0.8091603053,-0.2413793103,0.7796101949,1.166416792,1452.014652
811860.2905,1.641304348,10.85869565,1.97826087,-0.3040095751,10.31956912,0.3782166367,3,0.004662004662,214500,-0.9007633588,-0.320610687,-0.8549618321,-0.251874063,0.7781109445,1.167916042,1443.223443
811865.2344,1.836956522,10.80434783,1.913043478,-0.01675643327,10.25733094,0.2034709755,3,0.004662004662,214500,-0.7022900763,-0.9312977099,-0.9465648855,-0.251874063,0.7781109445,1.167916042,1448.351648
811870.1782,1.826086957,10.83695652,1.880434783,-0.1412327947,10.24775583,0.2154398564,3,0.004662004662,214500,-1.06870229,-0.8854961832,-0.7938931298,-0.2413793103,0.7811094453,1.170914543,1456.410256
811875.1221,1.847826087,10.83695652,1.858695652,-0.09575104728,10.29323758,0.1675643327,3,0.004662004662,214500,-0.8702290076,-0.6717557252,-0.8549618321,-0.2413793103,0.7811094453,1.170914543,1465.201465
811880.0659,1.880434783,10.84782609,1.891304348,-0.09814482346,10.26690604,0.2345900658,3,0.005106005106,195847.8261,-0.7633587786,-0.7633587786,-0.9007633588,-0.2503748126,0.7871064468,1.175412294,1463.736264
811885.0098,1.891304348,10.84782609,1.880434783,-0.05745062837,10.29802513,0.2130460802,3,0.005106005106,195847.8261,-0.5648854962,-0.4885496183,-0.7480916031,-0.2503748126,0.7871064468,1.175412294,1462.271062
811889.9536,1.923913043,10.82608696,1.880434783,-0.004787552364,10.26929982,0.2058647516,3,0.005106005106,195847.8261,-0.4885496183,-1.297709924,-0.9312977099,-0.2458770615,0.7736131934,1.16041979,1460.805861
811894.8975,1.934782609,10.84782609,1.869565217,-0.004787552364,10.27408737,0.2321962896,3,0.004662004662,214500,-0.106870229,-1.358778626,-0.8549618321,-0.2458770615,0.7736131934,1.16041979,1465.201465
811899.8413,1.967391304,10.81521739,1.858695652,0.02154398564,10.25733094,0.2393776182,3,0.004662004662,214500,-0.213740458,-1.251908397,-0.9923664122,-0.2473763118,0.7811094453,1.166416792,1468.864469
811904.7852,1.956521739,10.82608696,1.847826087,-0.002393776182,10.27648115,0.1915020946,3,0.004662004662,214500,-0.2442748092,-1.312977099,-0.5648854962,-0.2473763118,0.7811094453,1.166416792,1472.527473
811909.729,1.923913043,10.82608696,1.847826087,-0.009575104728,10.28605625,0.2441651706,3,0.005106005106,195847.8261,-0.427480916,-1.480916031,-0.8549618321,-0.23988006,0.7811094453,1.167916042,1476.923077
811914.6729,1.934782609,10.83695652,1.836956522,0.01675643327,10.25972472,0.1364452424,3,0.004662004662,214500,-0.3358778626,-1.114503817,-0.6564885496,-0.23988006,0.7811094453,1.167916042,1472.527473
811919.6167,1.902173913,10.81521739,1.836956522,-0.02393776182,10.30041891,0.2657091562,3,0.004662004662,214500,-0.3664122137,-0.3969465649,-0.7938931298,-0.2473763118,0.7901049475,1.167916042,1471.794872
811924.5605,1.891304348,10.82608696,1.880434783,-0.03111909037,10.28845003,0.1938958707,3,0.004662004662,214500,-0.5496183206,-0.5038167939,-0.534351145,-0.2473763118,0.7901049475,1.167916042,1464.468864
811929.5044,1.869565217,10.82608696,1.858695652,-0.09096349491,10.28605625,0.236983842,3,0.004662004662,214500,-0.4580152672,0.07633587786,-0.5801526718,-0.2443778111,0.7811094453,1.15892054,1468.864469
811934.4482,1.913043478,10.81521739,1.880434783,-0.05026929982,10.3219629,0.2082585278,3,0.004662004662,214500,-0.4122137405,0.534351145,-0.6564885496,-0.2443778111,0.7811094453,1.15892054,1463.736264
811939.3921,1.934782609,10.80434783,1.880434783,-0.01675643327,10.29084381,0.1795332136,3,0.004662004662,214500,-0.4427480916,0.5496183206,-0.5801526718,-0.2503748126,0.7766116942,1.157421289,1462.271062
811944.3359,1.934782609,10.81521739,1.858695652,0.009575104728,10.26929982,0.2298025135,3,0.004662004662,214500,-0.5801526718,0.9312977099,-0.534351145,-0.2503748126,0.7766116942,1.157421289,1469.59707
811949.2798,2.010869565,10.76086957,1.826086957,0.1460203471,10.1807301,0.1867145422,3,0.005106005106,195847.8261,-0.1984732824,1.190839695,0.1832061069,-0.2413793103,0.7781109445,1.169415292,1475.457875
811954.2236,2.402173913,10.39130435,1.739130435,0.3710353082,9.900658288,0.08138839019,3,0.005106005106,195847.8261,1.328244275,3.160305344,3.923664122,-0.2413793103,0.7781109445,1.169415292,1493.040293
811959.1675,1.739130435,11.07608696,1.913043478,-0.2657091562,10.72890485,0.2776780371,3,0.004662004662,214500,-0.4427480916,0.9618320611,0.9770992366,-0.2473763118,0.7931034483,1.16191904,1468.864469
811964.1113,1.804347826,10.98913043,1.804347826,-0.04308797127,10.39138241,0.0933572711,3,0.004662004662,214500,-0.320610687,1.801526718,-0.3053435115,-0.2473763118,0.7931034483,1.16191904,1476.923077
811969.0552,1.945652174,10.89130435,1.847826087,0.04308797127,10.32675045,0.210652304,3,0.004662004662,214500,-0.2442748092,1.86259542,-0.7480916031,-0.2488755622,0.7901049475,1.166416792,1475.457875
811973.999,1.967391304,10.84782609,1.847826087,0.04548174746,10.29323758,0.1891083184,3,0.004662004662,214500,-0.7328244275,1.297709924,-0.641221374,-0.2488755622,0.7901049475,1.166416792,1477.655678
811978.9429,1.989130435,10.85869565,1.836956522,0.08378216637,10.31238779,0.1484141233,3,0.004662004662,214500,-0.1679389313,1.480916031,-0.7022900763,-0.2473763118,0.784107946,1.167916042,1474.725275
811983.8867,1.97826087,10.84782609,1.836956522,0.08138839019,10.27648115,0.2034709755,3,0.004662004662,214500,-0.2442748092,1.496183206,-0.5954198473,-0.2473763118,0.784107946,1.167916042,1472.527473
811988.8306,2.010869565,10.83695652,1.836956522,0.04548174746,10.30760024,0.1699581089,3,0.005106005106,195847.8261,0.1832061069,1.450381679,-0.7786259542,-0.2413793103,0.7886056972,1.164917541,1474.725275
811993.7744,2.02173913,10.84782609,1.858695652,0.03590664273,10.29323758,0.1484141233,3,0.004662004662,214500,-0.5954198473,1.053435115,-0.9770992366,-0.2413793103,0.7886056972,1.164917541,1472.527473
811998.7183,2,10.84782609,1.826086957,0.06223818073,10.29802513,0.1675643327,3,0.004662004662,214500,-0.2595419847,1.358778626,-1.099236641,-0.2383808096,0.7751124438,1.169415292,1477.655678
