Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,Shimmer_3B52_GSR_Skin_Conductance_CAL,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A12_CAL
2023/06/30 14:38:47,1.913043478,2.260869565,10.97826087,0.004787552364,0.3255535607,10.47516457,3,0.002886002886,346500,-0.5648854962,1.603053435,-2.122137405,0.2293853073,-0.3418290855,-0.9790104948,1296.703297
2023/06/30 14:38:47,1.869565217,2.010869565,11.0326087,-0.1125074806,0.1196888091,10.47755835,3,0.002886002886,346500,-0.7938931298,0.8549618321,-1.022900763,0.2368815592,-0.3433283358,-0.9910044978,1289.377289
2023/06/30 14:38:48,1.902173913,2.043478261,10.97826087,0.03351286655,0.210652304,10.4727708,3,0.002886002886,346500,-0.7328244275,0.9312977099,-0.9770992366,0.2338830585,-0.3508245877,-0.9850074963,1294.505495
2023/06/30 14:38:48,1.880434783,2.010869565,11.01086957,-0.1029323758,0.1172950329,10.47995212,3,0.002886002886,346500,-1.022900763,1.435114504,-0.6717557252,0.227886057,-0.3328335832,-0.9775112444,1287.912088
2023/06/30 14:38:48,1.880434783,2,10.98913043,-0.09814482346,0.1220825853,10.47995212,3,0.002886002886,346500,-0.7938931298,1.328244275,-0.641221374,0.2353823088,-0.3448275862,-0.9745127436,1290.10989
2023/06/30 14:38:48,1.858695652,2.010869565,10.98913043,-0.1005385996,0.1101137044,10.48473968,3,0.002886002886,346500,-0.7328244275,1.20610687,-1.145038168,0.2323838081,-0.3403298351,-0.9790104948,1290.842491
2023/06/30 14:38:48,1.869565217,2.010869565,11.01086957,-0.1172950329,0.1101137044,10.47995212,3,0.002442002442,409500,-0.8396946565,1.465648855,-0.9465648855,0.2308845577,-0.3433283358,-0.9820089955,1286.446886
2023/06/30 14:38:48,1.891304348,2.02173913,11,-0.09096349491,0.1244763615,10.4823459,3,0.002886002886,346500,-0.8549618321,1.221374046,-0.7938931298,0.2293853073,-0.3433283358,-0.9775112444,1288.644689
2023/06/30 14:38:48,1.891304348,2.02173913,11,-0.09814482346,0.1196888091,10.47755835,3,0.002886002886,346500,-0.7175572519,1.34351145,-0.5801526718,0.2383808096,-0.3463268366,-0.9850074963,1289.377289
2023/06/30 14:38:48,1.858695652,2.010869565,11,-0.09575104728,0.1244763615,10.48713345,3,0.002886002886,346500,-0.7480916031,1.038167939,-0.641221374,0.2338830585,-0.3448275862,-0.9715142429,1290.10989
2023/06/30 14:38:48,1.858695652,2.010869565,11,-0.09575104728,0.1196888091,10.48473968,3,0.002886002886,346500,-0.5801526718,1.099236641,-0.6870229008,0.2353823088,-0.3433283358,-0.9790104948,1290.10989
2023/06/30 14:38:48,1.880434783,2.02173913,11,-0.0933572711,0.1196888091,10.47995212,3,0.00333000333,300300,-0.6106870229,1.190839695,-0.5648854962,0.227886057,-0.3313343328,-0.9685157421,1289.377289
2023/06/30 14:38:48,1.869565217,2,11.01086957,-0.0933572711,0.1149012567,10.48473968,3,0.002886002886,346500,-0.4885496183,1.34351145,-0.7786259542,0.2458770615,-0.3403298351,-0.9775112444,1286.446886
2023/06/30 14:38:48,1.858695652,1.989130435,10.95652174,-0.0933572711,0.1268701376,10.4823459,3,0.002886002886,346500,-0.8854961832,1.603053435,-0.7328244275,0.2323838081,-0.3313343328,-0.9730134933,1293.040293
2023/06/30 14:38:48,1.913043478,2.282608696,10.97826087,0.04548174746,0.3207660084,10.4823459,3,0.002886002886,346500,-0.4732824427,1.86259542,2.595419847,0.23988006,-0.3448275862,-0.9775112444,1296.703297
2023/06/30 14:38:48,1.869565217,2.010869565,10.98913043,-0.08617594255,0.2226211849,10.47995212,3,0.002886002886,346500,-0.2900763359,1.480916031,-0.9007633588,0.2383808096,-0.3433283358,-0.9820089955,1295.238095
2023/06/30 14:38:48,1.597826087,2.163043478,10.92391304,-0.1196888091,0.1125074806,10.47995212,3,0.00333000333,300300,-0.1984732824,3.038167939,2.27480916,0.23988006,-0.3388305847,-0.9745127436,1300.3663
2023/06/30 14:38:49,1.858695652,2.010869565,11.0326087,-0.06223818073,0.1244763615,10.48952723,3,0.002886002886,346500,-0.6717557252,1.877862595,-0.5801526718,0.23988006,-0.3418290855,-0.9820089955,1292.307692
2023/06/30 14:38:49,1.836956522,2.043478261,10.98913043,-0.1029323758,0.13165769,10.47516457,3,0.002886002886,346500,-0.427480916,1.86259542,-0.8091603053,0.2458770615,-0.3403298351,-0.9715142429,1293.040293
