Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,conductance,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A13_CAL,Time
2023/06/28 13:23:37,10.58695652,0.9891304348,1.402173913,9.637342908,-0.907241173,-0.7205266308,1,8.497657975,117.6794833,19.09923664,-1.648854962,-2.427480916,-0.1889055472,0.4182908546,0.07796101949,0,37
2023/06/28 13:23:37,10.64130435,1.456521739,1.956521739,10.34350688,-1.034111311,-0.210652304,1,8.487447512,117.8210526,-4.946564885,2.41221374,8.732824427,-0.1964017991,0.4212893553,0.06746626687,0,37
2023/06/28 13:23:37,10.85869565,1.152173913,1.793478261,9.613405147,-0.65828845,0.01675643327,1,8.48234228,117.8919651,-10,4.488549618,-2.946564885,-0.1904047976,0.4362818591,0.08245877061,2797.069597,37
2023/06/28 13:23:37,11.44565217,0.4456521739,1,10.28366248,-0.6965888689,-0.7348892879,1,8.472131817,118.0340464,-34.42748092,17.84732824,2.030534351,-0.1994002999,0.4317841079,0.1019490255,2796.336996,38
2023/06/28 13:23:38,10.83695652,0.2608695652,0.6956521739,9.18491921,-1.163375224,-1.024536206,1,8.461921354,118.1764706,-14.01526718,19.61832061,6.534351145,-0.2068965517,0.4422788606,0.1214392804,0,38
2023/06/28 13:23:38,10.61956522,0.9565217391,0.9782608696,9.263913824,-0.9287851586,-0.9886295631,1,8.436395196,118.5340393,2.671755725,0.2595419847,7.679389313,-0.2143928036,0.4482758621,0.1379310345,173.6263736,38
2023/06/28 13:23:38,10.57608696,1.206521739,0.7608695652,9.804907241,-0.8593656493,-1.261520048,1,8.426184733,118.6776734,12.87022901,-2.641221374,-8.687022901,-0.2173913043,0.4527736132,0.131934033,2796.336996,38
2023/06/28 13:23:38,11.36956522,0.7934782609,1.347826087,9.891083184,-0.4572112507,-0.9431478157,1,8.405763806,118.9659885,17.92366412,-4.870229008,-1.175572519,-0.2233883058,0.4512743628,0.1094452774,0,38
2023/06/28 13:23:38,10.72826087,0.4673913043,1.913043478,9.673249551,-1.491322561,-0.07420706164,1,8.390448112,119.1831457,19.55725191,-3.541984733,-4.870229008,-0.2428785607,0.4317841079,0.1004497751,0,39
2023/06/28 13:23:39,10.45652174,1.130434783,2.119565217,9.97486535,-1.472172352,0.2992220227,1,8.370027185,119.473925,-0.8244274809,2.503816794,4.534351145,-0.2578710645,0.4242878561,0.08545727136,2796.336996,39
2023/06/28 13:23:39,10.97826087,2.152173913,1.826086957,9.86235787,-0.6894075404,0.2130460802,1,8.339395796,119.912764,-26.53435115,-3.190839695,2.183206107,-0.2653673163,0.4212893553,0.08995502249,0,39
2023/06/28 13:23:39,9.858695652,-0.9565217391,-0.6630434783,10.65230401,-1.907839617,-1.371633752,1,8.313869638,120.2809334,-42.65648855,103.1603053,7.099236641,-0.2593703148,0.4302848576,0.08995502249,2797.069597,39
2023/06/28 13:23:39,9.673913043,0.7173913043,1.489130435,7.312986236,-1.919808498,-0.4428485937,1,8.273027785,120.87473,50.77862595,-41.3129771,-10.99236641,-0.263868066,0.4317841079,0.05547226387,0,39
2023/06/28 13:23:39,11.2173913,1.25,1.586956522,10.71932974,-0.500299222,0.1101137044,1,8.247501627,121.2488394,28.42748092,-10.80916031,15.14503817,-0.2653673163,0.4122938531,0.06446776612,0,40
2023/06/28 13:23:40,10.84782609,0.1413043478,1.826086957,9.716337522,-1.694793537,-0.1125074806,1,8.232185933,121.4744186,10.1221374,-1.969465649,11.64885496,-0.2743628186,0.4227886057,0.06746626687,2798.534799,40
2023/06/28 13:23:40,10.7826087,0.05434782609,2.576086957,9.685218432,-1.950927588,0.6247755835,1,8.196449311,122.0040486,-7.923664122,-2.580152672,0.7328244275,-0.2818590705,0.4242878561,0.05697151424,0,40
2023/06/28 13:23:40,10.38043478,0.3913043478,2.25,9.668461999,-1.84320766,0.5553560742,1,8.165817922,122.4617068,-2.93129771,-2.381679389,-6.763358779,-0.2893553223,0.4392803598,0.06296851574,0,40
